go_term,background_gene_count,train_variance,passed_variance_filter,mutual_information,mi_rank,selected
GO:0000911,46,7.688840560149401e-05,True,0.014491397035562681,84,False
GO:0000932,70,0.0002413830952718854,True,0.011451398933896684,126,False
GO:0000976,758,0.0008928508032113314,True,0.030124095498516912,14,True
GO:0000977,26,1.667549804551527e-05,False,,,False
GO:0000978,223,0.00022172642638906837,True,0.014511285781613426,83,False
GO:0000981,275,0.00028097155154682696,True,0.032053149344325904,10,True
GO:0000987,57,5.443699046736583e-05,True,0.0,460,False
GO:0001216,36,4.1276718548033386e-05,True,0.014903505463302213,77,False
GO:0001510,21,1.5706607882748358e-05,False,,,False
GO:0001653,20,1.5181345588644035e-05,False,,,False
GO:0001666,46,0.0011922548292204738,True,0.0,463,False
GO:0002181,51,8.538318070350215e-05,True,0.0,464,False
GO:0002213,37,0.00023447329294867814,True,0.001259202719901209,348,False
GO:0002229,74,8.422782411798835e-05,True,0.0,465,False
GO:0002237,41,7.692749932175502e-05,True,0.013032072537439987,105,False
GO:0002239,25,4.3510917748790234e-05,True,0.0024687512403962497,309,False
GO:0003333,51,0.0007861899794079363,True,0.0,468,False
GO:0003676,160,0.0001824236533138901,True,0.01181470980476984,121,False
GO:0003677,552,0.0011475172359496355,True,0.01739048692786893,60,True
GO:0003680,26,1.807898843253497e-05,False,,,False
GO:0003682,137,0.00035922459210269153,True,0.0,492,False
GO:0003684,27,0.0002130343345925212,True,0.007738942265692383,190,False
GO:0003690,100,0.00035786465741693974,True,0.0,493,False
GO:0003697,67,0.00015676760813221335,True,0.0,514,False
GO:0003700,1615,0.0025718004908412695,True,0.045840432156025956,3,True
GO:0003712,74,7.919331983430311e-05,True,0.014242160134486204,90,False
GO:0003713,44,9.168079122900963e-05,True,0.013369709934174301,100,False
GO:0003714,50,5.6261811550939456e-05,True,0.0,519,False
GO:0003723,603,0.0010944986715912819,True,0.0027165641245374683,299,False
GO:0003724,66,0.00015974542475305498,True,0.007738153520181257,191,False
GO:0003727,32,1.2943016372446436e-05,False,,,False
GO:0003729,1161,0.004799392074346542,True,0.010220082799774932,153,False
GO:0003735,332,0.0009750383323989809,True,0.03247205310759771,9,True
GO:0003743,77,5.0297716370550916e-05,True,0.0,524,False
GO:0003755,57,4.108636858290993e-05,True,0.011889808693138493,120,False
GO:0003756,21,5.214730117586441e-05,True,0.0,526,False
GO:0003777,41,0.0002863265108317137,True,0.0,527,False
GO:0003779,49,6.014119571773335e-05,True,0.0,528,False
GO:0003824,47,0.0010143640683963895,True,0.0,529,False
GO:0003899,21,3.5135999496560544e-05,True,0.0,530,False
GO:0003924,181,0.003039188217371702,True,0.01643761264279564,66,False
GO:0003954,21,0.0003415179089643061,True,0.0,532,False
GO:0003993,43,0.001082523725926876,True,0.001154481714762401,350,False
GO:0004175,24,2.8112617656006478e-05,False,,,False
GO:0004176,34,1.6336349290213548e-05,False,,,False
GO:0004185,33,2.54943788604578e-05,False,,,False
GO:0004190,46,4.88119876536075e-05,True,0.0,515,False
GO:0004197,52,8.570471982238814e-05,True,0.0,513,False
GO:0004222,46,2.423131991236005e-05,False,,,False
GO:0004252,116,0.0001216188829857856,True,0.016299017859087606,68,False
GO:0004364,57,0.00030301601509563625,True,0.010080536807641094,156,False
GO:0004386,33,2.9297792934812605e-05,False,,,False
GO:0004402,25,6.534681597258896e-05,True,0.0,495,False
GO:0004497,98,0.00467751594260335,True,0.0,496,False
GO:0004519,22,2.4942264644778334e-05,False,,,False
GO:0004521,34,2.496221350156702e-05,False,,,False
GO:0004523,47,6.523550109704956e-05,True,3.664163209915472e-05,385,False
GO:0004540,29,1.588490886206273e-05,False,,,False
GO:0004553,48,0.00016512194997631013,True,0.0,497,False
GO:0004565,22,4.969066503690556e-05,True,0.007974143590448346,182,False
GO:0004568,23,9.007620246848091e-05,True,0.0,499,False
GO:0004601,64,0.0010720707941800356,True,0.013340251072305742,101,False
GO:0004650,69,0.0001281770528294146,True,0.02026963953023464,42,True
GO:0004672,489,0.000590904732234776,True,0.031420516213561456,11,True
GO:0004674,642,0.001157307531684637,True,0.03308425832134865,8,True
GO:0004675,47,4.0504801290808246e-05,True,0.015313010267398397,73,False
GO:0004683,47,3.336569352541119e-05,True,0.0,505,False
GO:0004707,20,4.486133184400387e-05,True,0.0,449,False
GO:0004712,48,3.799680052907206e-05,True,0.0,506,False
GO:0004721,23,1.1721867849701084e-05,False,,,False
GO:0004722,86,0.0001626958546694368,True,0.0,507,False
GO:0004842,253,0.0003769354079850018,True,0.0055569291289245815,237,False
GO:0004843,64,4.325494955992326e-05,True,0.017954882685699003,56,True
GO:0004857,63,5.9024088841397315e-05,True,0.005367904644255628,244,False
GO:0005085,40,3.936998109566048e-05,True,0.0,508,False
GO:0005096,58,8.566340693505481e-05,True,0.0,509,False
GO:0005102,26,8.746575622353703e-05,True,0.0,510,False
GO:0005179,56,8.358257764484733e-05,True,0.0,511,False
GO:0005198,32,4.161453398410231e-05,True,0.004357176042500299,269,False
GO:0005199,28,2.0059866074007004e-05,False,,,False
GO:0005200,33,0.000511595222633332,True,0.0,450,False
GO:0005217,20,1.7054995623766445e-05,False,,,False
GO:0005262,46,6.532161205541342e-05,True,0.017900555300358834,58,True
GO:0005315,40,4.069874557899311e-05,True,0.01378251179697787,93,False
GO:0005345,23,1.0750863111752551e-05,False,,,False
GO:0005381,22,0.00012122523185098544,True,0.01328153067830562,102,False
GO:0005384,26,4.1125909774564207e-05,True,0.0,388,False
GO:0005385,22,0.00012647757830563933,True,0.01365859567391059,97,False
GO:0005484,50,0.0009472883539274335,True,0.0,395,False
GO:0005506,156,0.004288407042622566,True,0.0003315868194442295,374,False
GO:0005507,150,0.0033146103378385305,True,0.0,400,False
GO:0005509,194,0.0003197007463313639,True,0.00545488462014565,239,False
GO:0005515,4621,0.01857440359890461,True,0.02243546950151587,30,True
GO:0005516,170,0.0004587340517900884,True,0.0009070598755676063,357,False
GO:0005524,421,0.0023093789350241423,True,0.011744577260601519,123,False
GO:0005525,147,0.0031940375920385122,True,0.0,404,False
GO:0005543,30,3.4954155125888065e-05,True,0.0,403,False
GO:0005546,49,4.2387258872622624e-05,True,0.008195005082665352,180,False
GO:0005575,3856,0.010002181865274906,True,0.025992399288709445,21,True
GO:0005576,2985,0.009667783975601196,True,0.014979874223302048,76,False
GO:0005615,124,0.00014488399028778076,True,0.009549155455061742,162,False
GO:0005622,107,0.0002433214249322191,True,0.0019113379525397267,325,False
GO:0005635,81,0.00030858698301017284,True,0.0,394,False
GO:0005643,29,5.461724867927842e-05,True,0.0,391,False
GO:0005654,125,0.00019214559870306402,True,0.0,390,False
GO:0005665,21,3.7320121464290423e-06,False,,,False
GO:0005666,26,1.887049074866809e-05,False,,,False
GO:0005667,20,5.92302531003952e-05,True,0.018713368230144578,50,True
GO:0005680,24,4.221392373437993e-05,True,0.0,389,False
GO:0005681,41,0.00010090528667205945,True,0.01619028134361966,70,False
GO:0005685,28,3.692755853990093e-05,True,0.0035430425600009308,284,False
GO:0005686,40,0.0001433380093658343,True,0.0,408,False
GO:0005694,30,7.35967987566255e-05,True,0.0,429,False
GO:0005730,464,0.0016815507551655173,True,0.01736624598930603,61,False
GO:0005732,64,3.373966319486499e-05,True,0.022280654861712268,31,True
GO:0005737,4796,0.055204808712005615,True,0.019460652348628482,46,True
GO:0005739,4447,0.028039509430527687,True,0.02832700642788155,16,True
GO:0005741,52,0.0003793087671510875,True,0.0,435,False
GO:0005743,72,0.00013565908011514693,True,0.0,436,False
GO:0005744,22,7.33972956368234e-06,False,,,False
GO:0005759,53,0.00036722529330290854,True,0.018656317402328204,51,True
GO:0005762,33,2.9861896109650843e-05,False,,,False
GO:0005764,36,4.041414649691433e-05,True,0.0,438,False
GO:0005768,298,0.001447839429602027,True,0.022880269225444838,28,True
GO:0005769,27,4.098493081983179e-05,True,0.004333767717746628,270,False
GO:0005770,41,0.0001332998217549175,True,0.019662315410045927,45,True
GO:0005771,24,0.0006253235042095184,True,0.006459555179233023,216,False
GO:0005773,297,0.0015445026801899076,True,0.000920238196830292,356,False
GO:0005774,78,0.00018034622189588845,True,0.010661952699249744,144,False
GO:0005776,33,0.00031406356720253825,True,0.0,443,False
GO:0005777,312,0.009525442495942116,True,0.022951618398481255,27,True
GO:0005778,31,0.0001709010248305276,True,0.0,445,False
GO:0005783,920,0.008247345685958862,True,0.016301710140591785,67,False
GO:0005789,224,0.001481357729062438,True,0.0,447,False
GO:0005794,1050,0.006924763787537813,True,0.004673701667977426,261,False
GO:0005797,60,0.00013654293434228748,True,0.010540216332297847,146,False
GO:0005802,295,0.0013596061617136002,True,0.0,409,False
GO:0005811,46,0.003416677936911583,True,0.011417518541964267,128,False
GO:0005819,45,0.00031642470275983214,True,0.0,410,False
GO:0005829,2505,0.04103313386440277,True,0.028316016459614124,17,True
GO:0005839,21,8.548675396014005e-05,True,0.00788439592153245,185,False
GO:0005840,34,6.217242480488494e-05,True,0.0,412,False
GO:0005856,41,0.0024010376073420048,True,0.0,413,False
GO:0005871,26,8.784229430602863e-05,True,0.0,414,False
GO:0005874,107,0.0007654128130525351,True,0.0,415,False
GO:0005876,23,2.226837932539638e-05,False,,,False
GO:0005886,3072,0.017369451001286507,True,0.003824956391898615,280,False
GO:0005938,21,5.572810914600268e-05,True,0.0019036252885953342,326,False
GO:0005975,262,0.0030293751042336226,True,0.011319684244020856,131,False
GO:0005992,22,3.16669829771854e-05,True,0.011047994544298945,136,False
GO:0006094,23,0.001992217730730772,True,0.0005096544581395523,368,False
GO:0006096,47,0.00555080221965909,True,0.0,418,False
GO:0006099,34,0.0026302295736968517,True,0.0,419,False
GO:0006260,30,5.5785181757528335e-05,True,0.008903187319777794,174,False
GO:0006270,20,1.568976222188212e-05,False,,,False
GO:0006281,140,0.0007459649932570755,True,0.0,421,False
GO:0006284,25,9.093598237086553e-06,False,,,False
GO:0006289,34,0.00031139730708673596,True,0.01080716994847708,140,False
GO:0006302,25,0.0006866304902359843,True,0.0,423,False
GO:0006310,26,0.00014288839884102345,True,0.015269469615167841,74,False
GO:0006325,21,2.384898834861815e-05,False,,,False
GO:0006334,29,3.330649633426219e-05,True,0.012671914299144493,110,False
GO:0006338,80,0.0002151398075511679,True,0.0,426,False
GO:0006351,71,9.112063708016649e-05,True,0.008979384666711887,173,False
GO:0006352,26,6.228771235328168e-05,True,0.0,533,False
GO:0006355,1468,0.0025060083717107773,True,0.045749961608695155,4,True
GO:0006357,361,0.0004256422398611903,True,0.011077371937969982,135,False
GO:0006364,90,7.589620508952066e-05,True,0.030315268274729634,13,True
GO:0006366,30,0.00019331712974235415,True,0.0,645,False
GO:0006367,25,0.00034053545095957816,True,0.0,646,False
GO:0006396,63,5.1186656492063776e-05,True,0.0,647,False
GO:0006397,77,9.132632112596184e-05,True,0.0,648,False
GO:0006400,31,0.0008947542519308627,True,0.0037407647183345105,281,False
GO:0006402,23,5.283717473503202e-05,True,0.005453126681106646,240,False
GO:0006406,26,6.060781379346736e-05,True,0.00225636623826575,314,False
GO:0006412,959,0.0020472295582294464,True,0.04388290569936304,5,True
GO:0006413,53,4.157805960858241e-05,True,0.012618141753573786,112,False
GO:0006414,707,0.0012730068992823362,True,0.033239454791298195,7,True
GO:0006457,142,0.0002554964739829302,True,0.0,534,False
GO:0006465,20,5.131645957590081e-05,True,0.00021279746138302968,379,False
GO:0006468,300,0.00026444639661349356,True,0.02312551565287624,26,True
GO:0006470,38,0.00039151942473836243,True,0.0,656,False
GO:0006486,55,0.0001246695319423452,True,0.012122429351843378,116,False
GO:0006487,24,0.00024639401817694306,True,0.0016016936258678172,333,False
GO:0006499,45,0.0001314042747253552,True,0.00886585259122219,175,False
GO:0006508,129,0.00027686645626090467,True,0.013661293602650115,96,False
GO:0006511,305,0.0011589430505409837,True,0.022879222006515487,29,True
GO:0006520,33,0.0032374276779592037,True,0.0,644,False
GO:0006606,41,0.00025861585163511336,True,0.0,643,False
GO:0006612,34,3.259871300542727e-05,True,0.0,642,False
GO:0006623,38,6.1006965552223846e-05,True,0.005195169737976624,252,False
GO:0006629,90,0.00038473124732263386,True,0.004654203028262804,262,False
GO:0006631,46,0.002372963586822152,True,0.014603812878150269,81,False
GO:0006633,55,0.0024413657374680042,True,0.0,625,False
GO:0006635,30,0.004192774184048176,True,0.009217944394396937,169,False
GO:0006749,46,0.0003509711823426187,True,0.00930642928346348,167,False
GO:0006813,25,5.367209450923838e-05,True,0.01025874971725993,152,False
GO:0006816,35,3.6789828300243244e-05,True,0.007340007670905813,199,False
GO:0006817,25,1.7578249753569253e-05,False,,,False
GO:0006833,28,1.7020491213770583e-05,False,,,False
GO:0006863,21,1.0750863111752551e-05,False,,,False
GO:0006869,68,8.839013025863096e-05,True,0.0021867323102582326,315,False
GO:0006874,39,2.837058673321735e-05,False,,,False
GO:0006879,26,3.4605953260324895e-05,True,0.01941549198109427,47,True
GO:0006885,30,2.4433584258076735e-05,False,,,False
GO:0006886,151,0.000404548947699368,True,0.010420335098249689,150,False
GO:0006887,52,6.902603490743786e-05,True,0.0018089272565826597,330,False
GO:0006888,85,0.00014651288802269846,True,0.0048157033107834035,257,False
GO:0006890,35,6.771092012058944e-05,True,0.0,634,False
GO:0006891,34,4.262521179043688e-05,True,0.0,635,False
GO:0006897,45,9.248823334928602e-05,True,0.0070439813204858925,205,False
GO:0006900,26,0.00012832788343075663,True,0.0,637,False
GO:0006906,39,0.000533617043402046,True,0.0,638,False
GO:0006914,20,0.00015932263340801,True,0.0,639,False
GO:0006950,72,0.00028922560159116983,True,0.0035548578182353907,283,False
GO:0006952,312,0.0008557547116652131,True,0.006963022031530874,206,False
GO:0006955,57,3.545383151504211e-05,True,0.0,662,False
GO:0006970,165,0.0012465761974453926,True,0.013664019835675223,95,False
GO:0006974,60,0.00025432350230403244,True,0.0,664,False
GO:0006979,244,0.0018425271846354008,True,0.0,685,False
GO:0006995,39,0.0003335473593324423,True,0.0,687,False
GO:0007005,47,5.5039909057086334e-05,True,0.0,688,False
GO:0007015,48,0.0034531003329902887,True,0.0062026299550421715,220,False
GO:0007017,33,0.0002649379603099078,True,0.00975464769724943,160,False
GO:0007018,40,0.0003150344709865749,True,0.023307852555598307,25,True
GO:0007030,39,3.3056687243515626e-05,True,0.0,691,False
GO:0007031,21,4.199213799438439e-05,True,0.012698213576550765,109,False
GO:0007033,27,0.00014961963461246341,True,0.001498051613356477,340,False
GO:0007131,37,7.366870704572648e-05,True,0.0,693,False
GO:0007165,650,0.004361621104180813,True,0.02752428462188017,18,True
GO:0007166,56,5.3128205763641745e-05,True,0.0,695,False
GO:0007267,42,4.580460881697945e-05,True,0.0,696,False
GO:0007623,113,0.0010373881086707115,True,0.0,697,False
GO:0008017,166,0.00047783131594769657,True,0.0027080459999864193,300,False
GO:0008047,26,0.00012808272731490433,True,0.0,699,False
GO:0008066,20,1.7054995623766445e-05,False,,,False
GO:0008104,34,9.717143257148564e-05,True,0.014296760670354791,89,False
GO:0008137,25,0.00032962870318442583,True,0.0,701,False
GO:0008139,20,8.359469211427495e-05,True,0.009037562156894108,171,False
GO:0008143,23,3.991736957686953e-05,True,0.0,702,False
GO:0008150,5951,0.015247118659317493,True,0.05748008318214293,1,True
GO:0008168,36,0.0004106171545572579,True,0.008514825224858802,178,False
GO:0008171,20,0.0010839055757969618,True,0.0041983368664570975,273,False
GO:0008194,21,0.0005760398926213384,True,0.0,684,False
GO:0008198,20,0.00013153933105058968,True,0.012734715330707136,108,False
GO:0008233,30,4.3913769331993535e-05,True,0.0,683,False
GO:0008266,26,0.0002085916930809617,True,0.0,666,False
GO:0008270,445,0.004473828244954348,True,0.0,667,False
GO:0008284,27,6.434164970414713e-05,True,0.006073033595886956,223,False
GO:0008285,42,2.2421714675147086e-05,False,,,False
GO:0008289,79,9.43755148909986e-05,True,0.0,668,False
GO:0008320,31,2.5204573830706067e-05,False,,,False
GO:0008327,20,2.2321823053061962e-05,False,,,False
GO:0008353,21,2.2039706891519018e-05,False,,,False
GO:0008374,33,0.00023944138956721872,True,0.0,669,False
GO:0008380,76,0.00010832586849574,True,0.013618324690760186,98,False
GO:0008408,28,2.0599922208930366e-05,False,,,False
GO:0008422,60,0.0018174326978623867,True,0.0,670,False
GO:0008483,23,0.0011146006872877479,True,0.0,671,False
GO:0008514,21,9.941117241396569e-06,False,,,False
GO:0008757,84,0.003637525485828519,True,0.009487674592948858,163,False
GO:0008810,29,3.0913142836652696e-05,True,0.010195872647491555,155,False
GO:0009055,85,0.00041476686601527035,True,0.005475571837602944,238,False
GO:0009058,54,0.0035958015359938145,True,0.0,675,False
GO:0009266,41,6.98744406690821e-05,True,0.025802471060745624,22,True
GO:0009269,24,9.023852180689573e-05,True,0.0,677,False
GO:0009294,26,7.187065057223663e-05,True,0.0,678,False
GO:0009407,46,0.0002609596122056246,True,0.0,679,False
GO:0009408,197,0.0006123872008174658,True,0.007508452926848319,194,False
GO:0009409,360,0.0020161177963018417,True,0.0,681,False
GO:0009411,36,0.00031472029513679445,True,0.0070866602224042285,204,False
GO:0009414,370,0.0016158010112121701,True,0.004916941897886495,255,False
GO:0009416,221,0.00530859362334013,True,0.002980618857500117,292,False
GO:0009451,176,0.00012977262667845935,True,0.007115488477325238,203,False
GO:0009504,43,0.00010777147690532729,True,0.0004143502204994043,371,False
GO:0009505,558,0.0028410060331225395,True,0.0,621,False
GO:0009506,908,0.0042989724315702915,True,0.002899834832781778,295,False
GO:0009507,4985,0.07100322097539902,True,0.054432261229965695,2,True
GO:0009524,72,0.0004502464144024998,True,0.0,559,False
GO:0009532,25,0.00018686792463995516,True,0.002984181500109928,291,False
GO:0009534,224,0.0022087283432483673,True,0.0,561,False
GO:0009535,347,0.0024707261472940445,True,0.006761796155813737,212,False
GO:0009536,949,0.009809009730815887,True,0.0305621541968093,12,True
GO:0009543,51,0.0001290766231250018,True,0.0,564,False
GO:0009553,80,0.00044617318781092763,True,0.01467073386926443,79,False
GO:0009555,261,0.003053013002499938,True,0.0,566,False
GO:0009556,27,4.781959796673618e-05,True,0.002487546803621399,308,False
GO:0009561,36,0.00031965409289114177,True,0.005732338785732427,232,False
GO:0009567,88,0.00028371752705425024,True,0.008646978035196096,177,False
GO:0009570,634,0.02221548743546009,True,0.036591512140728755,6,True
GO:0009574,26,2.582995693956036e-05,False,,,False
GO:0009579,223,0.0024168335366994143,True,0.0,571,False
GO:0009585,20,6.368158210534602e-05,True,0.001513952389114337,339,False
GO:0009611,231,0.0028089252300560474,True,0.0,572,False
GO:0009615,46,5.8087865909328684e-05,True,0.0,573,False
GO:0009617,149,0.0005973689840175211,True,0.0,574,False
GO:0009620,117,0.00040757516399025917,True,0.0,575,False
GO:0009624,90,8.369660645257682e-05,True,0.003217316203213638,289,False
GO:0009625,47,8.113087096717209e-05,True,0.0,557,False
GO:0009626,82,0.0001260479330085218,True,0.0,556,False
GO:0009627,55,0.00043924967758357525,True,0.009361430437142992,165,False
GO:0009630,48,0.000304835062706843,True,0.0012761379832675335,347,False
GO:0009631,65,0.0001045639073709026,True,0.014766869857757214,78,False
GO:0009637,54,0.00032805890077725053,True,0.0,538,False
GO:0009638,24,3.3085747418226674e-05,True,0.007772363969662743,189,False
GO:0009639,37,0.00032018657657317817,True,0.0,540,False
GO:0009640,66,0.0001599521201569587,True,0.01153887168529577,125,False
GO:0009644,52,0.00032128908787854016,True,0.006540890442354508,215,False
GO:0009646,50,0.00018948549404740334,True,0.008203881143165281,179,False
GO:0009651,413,0.0015722366515547037,True,0.005335211783622507,246,False
GO:0009658,189,0.0006702119717374444,True,0.0,536,False
GO:0009664,62,9.661362128099427e-05,True,0.0,545,False
GO:0009682,20,7.59199247113429e-05,True,0.0,547,False
GO:0009686,21,0.001548027852550149,True,0.00016981220930945007,381,False
GO:0009691,20,0.001938774366863072,True,0.0,548,False
GO:0009693,21,0.0004957147175446153,True,0.014629996983529958,80,False
GO:0009694,24,0.00290642655454576,True,0.0,550,False
GO:0009695,28,0.0010511795990169048,True,0.025708515578437785,23,True
GO:0009696,20,0.002878309693187475,True,0.0077744590886419385,188,False
GO:0009705,133,0.00015045619511511177,True,0.008075043960167116,181,False
GO:0009706,71,0.000160994051839225,True,0.0,554,False
GO:0009707,53,0.0010772449895739555,True,0.010526023646239224,147,False
GO:0009723,124,0.002293878234922886,True,0.0,546,False
GO:0009733,277,0.0019899115432053804,True,0.0,577,False
GO:0009734,68,0.000731330830603838,True,0.0008894087656470262,359,False
GO:0009735,68,0.00022131213336251676,True,0.0,589,False
GO:0009736,68,0.000169880484463647,True,0.006278717847141513,219,False
GO:0009737,444,0.0018430708441883326,True,0.014418070387103299,86,False
GO:0009738,115,0.0003494209668133408,True,0.007856060630829553,186,False
GO:0009739,91,0.00037302335840649903,True,0.0,604,False
GO:0009740,43,0.00018656426982488483,True,0.0,605,False
GO:0009741,44,0.00017388629203196615,True,0.0,606,False
GO:0009742,66,0.00011777770123444498,True,0.0,607,False
GO:0009744,69,0.0008425817941315472,True,0.0,608,False
GO:0009749,56,0.0002461479161866009,True,0.02210355104033246,33,True
GO:0009751,136,0.00031115967431105673,True,0.0,609,False
GO:0009753,137,0.0014465679414570332,True,0.009983845103735067,159,False
GO:0009755,31,3.865056351060048e-05,True,0.0,611,False
GO:0009767,20,0.0004266562464181334,True,0.0014435545954871731,343,False
GO:0009768,23,0.001064653624780476,True,0.0010821225855284222,353,False
GO:0009785,22,3.464992551016621e-05,True,0.0008446275390483482,362,False
GO:0009787,21,4.372103285277262e-05,True,0.0008876575277854126,360,False
GO:0009788,62,0.00020540485274977982,True,0.0,612,False
GO:0009789,53,0.00013736082473769784,True,0.0,613,False
GO:0009791,32,0.0001034701126627624,True,0.004280997400621711,272,False
GO:0009793,465,0.0029124764259904623,True,0.020529203323543355,41,True
GO:0009809,41,0.0008864649571478367,True,0.015925635782856107,72,False
GO:0009813,20,0.0007778386934660375,True,0.002504669703221607,306,False
GO:0009825,32,9.645817044656724e-05,True,0.0,617,False
GO:0009826,129,0.0013216623337939382,True,0.0005507469059324865,367,False
GO:0009827,69,0.0001299670257139951,True,0.014594451370944839,82,False
GO:0009828,39,5.7712506531970575e-05,True,0.002059493711286553,319,False
GO:0009832,35,2.9302680559339933e-05,False,,,False
GO:0009833,27,0.00018259747594129294,True,0.0,601,False
GO:0009834,63,0.0014279736205935478,True,0.010480522312075857,148,False
GO:0009845,97,0.0005490698385983706,True,0.010781208431171141,142,False
GO:0009846,77,0.000689762644469738,True,0.004365674664523755,267,False
GO:0009853,37,0.0011058080708608031,True,0.0,580,False
GO:0009860,151,0.001839615753851831,True,0.011440961721457477,127,False
GO:0009863,29,5.9392554248915985e-05,True,0.004537872597188075,263,False
GO:0009867,59,0.0002812963502947241,True,0.0015993266106772985,334,False
GO:0009873,53,0.00016974347818177193,True,0.0,584,False
GO:0009901,21,0.0002572296070866287,True,0.0,585,False
GO:0009903,22,1.5283867469406687e-05,False,,,False
GO:0009904,21,1.3563945685746148e-05,False,,,False
GO:0009908,99,0.0012938330182805657,True,0.007433477121537635,196,False
GO:0009909,87,0.00013094452151563019,True,0.013528187413064385,99,False
GO:0009910,49,4.798818554263562e-05,True,0.006424916077747644,217,False
GO:0009911,44,0.00028916768496856093,True,0.002773643568198425,298,False
GO:0009922,26,0.0015650830464437604,True,0.002112078578305976,318,False
GO:0009926,44,0.00040868655196391046,True,0.006017890625755085,224,False
GO:0009931,47,3.456052581896074e-05,True,0.005714608402562771,233,False
GO:0009933,20,3.450421354500577e-05,True,0.0,593,False
GO:0009934,22,3.1193645554594696e-05,True,0.0,594,False
GO:0009941,558,0.006048351526260376,True,0.0,595,False
GO:0009944,23,5.7231522077927366e-05,True,0.010892688689085217,139,False
GO:0009958,36,0.0004059669154230505,True,0.012492740040920713,113,False
GO:0009959,25,2.1774207198177464e-05,False,,,False
GO:0009960,34,6.94126429152675e-05,True,0.01685406318184901,64,False
GO:0009965,65,0.000326374574797228,True,0.005824710818305379,228,False
GO:0009969,20,1.6386020433856174e-05,False,,,False
GO:0009970,21,0.0003984947397839278,True,0.0,406,False
GO:0009975,22,0.0004195909423287958,True,0.0,654,False
GO:0009982,20,1.1534118129929993e-05,False,,,False
GO:0010008,34,7.433427526848391e-05,True,0.0,597,False
GO:0010015,21,1.111432629841147e-05,False,,,False
GO:0010017,28,5.42754351045005e-05,True,0.0,596,False
GO:0010020,24,3.072479375987314e-05,True,0.0,592,False
GO:0010025,29,0.0005193862016312778,True,0.0,591,False
GO:0010026,28,1.5050958609208465e-05,False,,,False
GO:0010027,53,0.00035178809775970876,True,0.0,590,False
GO:0010029,55,3.337449743412435e-05,True,0.0025395356414414927,305,False
GO:0010030,25,4.222046482027508e-05,True,0.0,588,False
GO:0010039,28,7.632783672306687e-05,True,0.0018450105194756095,327,False
GO:0010043,48,0.0002907252637669444,True,0.0,579,False
GO:0010051,30,0.00024910055799409747,True,0.007374835755927345,197,False
GO:0010053,21,2.225891876150854e-05,False,,,False
GO:0010073,49,8.924229041440412e-05,True,0.005660584772327892,234,False
GO:0010075,24,6.277858483372256e-05,True,0.018548439533800254,53,True
GO:0010078,42,0.0003269490844104439,True,0.0,587,False
GO:0010082,44,7.160028326325119e-05,True,0.012904967233133169,106,False
GO:0010087,63,0.0008242055191658437,True,0.0,586,False
GO:0010088,30,2.0231404050718993e-05,False,,,False
GO:0010089,35,3.570507396943867e-05,True,0.011221955994300536,133,False
