go_term,background_gene_count,train_variance,passed_variance_filter,mutual_information,mi_rank,selected
GO:0005381,22,0.00012572979903779924,True,0.0029490316666647143,342,False
GO:0005384,26,2.9094802812323906e-05,True,0.0,486,False
GO:0005385,22,7.730006473138928e-05,True,0.01751965114067011,150,False
GO:0005484,50,0.0012342497939243913,True,0.005323669302930378,314,False
GO:0005506,156,0.005476540420204401,True,0.0,488,False
GO:0005507,150,0.004103145096451044,True,0.006746982272070712,297,False
GO:0005509,194,0.00032883306266739964,True,0.0,489,False
GO:0005515,4621,0.019360262900590897,True,0.03931849990172798,27,True
GO:0005516,170,0.0005322826909832656,True,0.010876117385843154,243,False
GO:0005524,421,0.0024624657817184925,True,0.004993668231650039,317,False
GO:0005525,147,0.004014982841908932,True,0.028518396397461343,64,False
GO:0005543,30,3.9157883293228224e-05,True,0.0,482,False
GO:0005546,49,1.8447959519107826e-05,False,,,False
GO:0005575,3856,0.0089651420712471,True,0.04469077564848689,15,True
GO:0005576,2985,0.009717910550534725,True,0.03383863614589866,40,True
GO:0005615,124,0.00011453688057372347,True,0.0,494,False
GO:0005622,107,0.00019971387519035488,True,0.013932613842962516,196,False
GO:0005635,81,0.0002315388701390475,True,0.024254312068577644,90,False
GO:0005643,29,3.64439983968623e-05,True,0.0034249962705366066,334,False
GO:0005654,125,0.00017833361926022917,True,0.0,497,False
GO:0005665,21,2.0970135210518492e-06,False,,,False
GO:0005666,26,3.402854417799972e-06,False,,,False
GO:0005667,20,5.759250416303985e-05,True,0.0,498,False
GO:0005680,24,4.438274845597334e-05,True,0.0,499,False
GO:0005681,41,0.00013330408546607941,True,0.0033953877561556656,335,False
GO:0005685,28,2.307184513483662e-05,True,0.0,500,False
GO:0005686,40,0.00013044454681221396,True,0.015021039116579482,184,False
GO:0005694,30,6.323888374026865e-05,True,0.0,437,False
GO:0005730,464,0.0015549029922112823,True,0.00916136919074173,263,False
GO:0005732,64,6.423656486731488e-06,False,,,False
GO:0005737,4796,0.0626295730471611,True,0.030442297201798585,54,True
GO:0005739,4447,0.035652730613946915,True,0.01916291696057737,127,False
GO:0005741,52,0.0005058670649304986,True,0.0,395,False
GO:0005743,72,0.00012510656961239874,True,0.0,393,False
GO:0005744,22,2.3860584406065755e-06,False,,,False
GO:0005759,53,0.00047657114919275045,True,0.036799062569714325,31,True
GO:0005762,33,3.772266791202128e-05,True,0.0,391,False
GO:0005764,36,4.121868187212385e-05,True,0.037749578462090705,29,True
GO:0005768,298,0.0015092669054865837,True,0.036721234800727975,32,True
GO:0005769,27,1.857403367466759e-05,True,0.007606257280987849,284,False
GO:0005770,41,6.641349318670109e-05,True,0.02344821559027621,96,False
GO:0005771,24,0.00047241582069545984,True,0.0,396,False
GO:0005773,297,0.0014543047873303294,True,0.03147723484963083,48,True
GO:0005774,78,0.0001965356059372425,True,0.022450652461890375,104,False
GO:0005776,33,0.0003001855802722275,True,0.02045502487546247,117,False
GO:0005777,312,0.010448131710290909,True,0.015786174668821706,177,False
GO:0005778,31,0.00019410975801292807,True,0.0,422,False
GO:0005783,920,0.00981445237994194,True,0.025602140951281216,78,False
GO:0005789,224,0.0016414080746471882,True,0.0,424,False
GO:0005794,1050,0.008447323925793171,True,0.015761563911661725,178,False
GO:0005797,60,0.00020308172679506242,True,0.0,426,False
GO:0005802,295,0.001461078180000186,True,0.0013602152413318969,366,False
GO:0005811,46,0.0028271067421883345,True,0.0,420,False
GO:0005819,45,0.00043898384319618344,True,0.014589106707902921,189,False
GO:0005829,2505,0.04659644886851311,True,0.04005423285560861,25,True
GO:0005839,21,0.00015233390149660408,True,0.0,430,False
GO:0005840,34,3.7214496842352673e-05,True,0.022125136759322706,108,False
GO:0005856,41,0.0033537684939801693,True,0.013159899610091008,210,False
GO:0005871,26,9.54202696448192e-05,True,0.019218385223125356,125,False
GO:0005874,107,0.0008224798948504031,True,0.015708137870538152,179,False
GO:0005876,23,2.189664519391954e-05,True,0.0,428,False
GO:0005886,3072,0.0182346161454916,True,0.015243008684479031,183,False
GO:0005938,21,3.4619439247762784e-05,True,0.0,417,False
GO:0005975,262,0.002927300985902548,True,0.010542857414560514,250,False
GO:0005992,22,1.938377317856066e-05,True,0.010809115229552635,244,False
GO:0006094,23,0.0016691038617864251,True,0.029399906373353657,62,False
GO:0006096,47,0.00506293261423707,True,0.004916585791366668,318,False
GO:0006099,34,0.003518446581438184,True,0.0037478839771449834,329,False
GO:0006260,30,3.1257630325853825e-05,True,0.0,408,False
GO:0006270,20,6.557350843650056e-06,False,,,False
GO:0006281,140,0.0008849122677929699,True,0.0,409,False
GO:0006284,25,1.7114866750489455e-06,False,,,False
GO:0006289,34,0.0002673941198736429,True,0.0,410,False
GO:0006302,25,0.000704651465639472,True,0.02119739263456144,114,False
GO:0006310,26,0.00018429137708153576,True,0.013283893832922278,208,False
GO:0006325,21,2.2307087419903837e-05,True,0.0,413,False
GO:0006334,29,7.70503993408056e-06,False,,,False
GO:0006338,80,0.0001625368749955669,True,0.0,414,False
GO:0006351,71,6.24027888989076e-05,True,0.0336150341857977,42,True
GO:0006352,26,2.9748314773314632e-05,True,0.0,416,False
GO:0006355,1468,0.0017267835792154074,True,0.05113274863151607,8,True
GO:0006357,361,0.00026944081764668226,True,0.04973741999731707,9,True
GO:0006364,90,4.85392301925458e-05,True,0.0114484081072177,236,False
GO:0006366,30,7.807691144989803e-05,True,0.013646699157253028,202,False
GO:0006367,25,0.00017269897216465324,True,0.0,432,False
GO:0006396,63,1.94266285689082e-05,True,0.014690044396904689,188,False
GO:0006397,77,3.4271612094016746e-05,True,0.005785912163428941,311,False
GO:0006400,31,0.0012203282676637173,True,0.007258397181750587,288,False
GO:0006402,23,3.214106982341036e-05,True,0.008111188156625593,275,False
GO:0006406,26,6.095452408771962e-05,True,0.010411633664150877,252,False
GO:0006412,959,0.0026243485044687986,True,0.07598293478376483,3,True
GO:0006413,53,1.2044702998537105e-05,False,,,False
GO:0006414,707,0.0016158453654497862,True,0.08913060371381665,2,True
GO:0006457,142,0.00019052931747864932,True,0.01269081348265999,216,False
GO:0006465,20,6.76006602589041e-05,True,0.0,503,False
GO:0006468,300,0.00016174346092157066,True,0.01738867746318462,153,False
GO:0006470,38,0.00044127184082753956,True,0.0,615,False
GO:0006486,55,0.00015198290930129588,True,0.0,640,False
GO:0006487,24,0.00020152120850980282,True,0.0,641,False
GO:0006499,45,6.679158832412213e-05,True,0.0,642,False
GO:0006508,129,0.00013027421664446592,True,0.0,643,False
GO:0006511,305,0.0015382366254925728,True,0.03326570025295017,44,True
GO:0006520,33,0.004737952724099159,True,0.0,644,False
GO:0006606,41,0.000147345126606524,True,0.010477297499479343,251,False
GO:0006612,34,4.117960270377807e-05,True,0.019501571504088266,121,False
GO:0006623,38,8.239593444159254e-05,True,0.0020168965862827903,354,False
GO:0006629,90,0.0005132370861247182,True,0.0,646,False
GO:0006631,46,0.0038319651503115892,True,0.0,647,False
GO:0006633,55,0.0036256781313568354,True,0.0,648,False
GO:0006635,30,0.003922392148524523,True,0.008980921953001042,266,False
GO:0006749,46,0.0003054598637390882,True,0.0,649,False
GO:0006813,25,2.3442567908205092e-05,True,0.03336455075010458,43,True
GO:0006816,35,2.6795478333951905e-05,True,0.008100387214062366,276,False
GO:0006817,25,7.925515092210844e-06,False,,,False
GO:0006833,28,4.526454176811967e-06,False,,,False
GO:0006863,21,1.0593073056952562e-05,False,,,False
GO:0006869,68,8.61760854604654e-05,True,0.0,650,False
GO:0006874,39,2.4121787646436132e-05,True,0.024823738032650144,85,False
GO:0006879,26,2.8469619792304002e-05,True,2.228141433313624e-05,386,False
GO:0006885,30,7.247516350616934e-06,False,,,False
GO:0006886,151,0.0004952627932652831,True,0.0022255267521458233,351,False
GO:0006887,52,9.5690818852745e-05,True,0.0,652,False
GO:0006888,85,0.0001168899834738113,True,0.022351522725457817,105,False
GO:0006890,35,5.771148425992578e-05,True,0.02962616106181737,61,False
GO:0006891,34,2.4617049348307773e-05,True,0.015883370754389725,173,False
GO:0006897,45,4.853839345742017e-05,True,0.026670797152281267,72,False
GO:0006900,26,0.00010029127588495612,True,0.01062877279117358,249,False
GO:0006906,39,0.0006900725420564413,True,0.0,657,False
GO:0006914,20,0.00020880933152511716,True,0.003534420969564467,332,False
GO:0006950,72,0.0002816834021359682,True,0.003728671923049598,330,False
GO:0006952,312,0.0008221744210459292,True,0.008685854598255105,271,False
GO:0006955,57,2.848383883247152e-05,True,0.01846414317014844,136,False
GO:0006970,165,0.0012425534659996629,True,0.0007301111912552116,375,False
GO:0006974,60,0.0002774963213596493,True,0.01704705250887173,162,False
GO:0006979,244,0.002058962360024452,True,0.0007070236936375096,377,False
GO:0006995,39,0.00038409396074712276,True,0.0,637,False
GO:0007005,47,4.899908890365623e-05,True,0.0,616,False
GO:0007015,48,0.004843076225370169,True,0.014552730090823696,191,False
GO:0007017,33,0.00021807473967783153,True,0.0,523,False
GO:0007018,40,0.0003451513475738466,True,0.0,618,False
GO:0007030,39,3.233506140531972e-05,True,0.0,619,False
GO:0007031,21,2.3155520466389135e-05,True,0.0064642051236984965,301,False
GO:0007033,27,0.00012365698057692498,True,0.021946416355919096,110,False
GO:0007131,37,7.196613296400756e-05,True,0.006558713328671972,300,False
GO:0007165,650,0.005191064905375242,True,0.04198472595759051,20,True
GO:0007166,56,4.2017465602839366e-05,True,0.0040249712309765595,323,False
GO:0007267,42,6.710110028507188e-06,False,,,False
GO:0007623,113,0.0012384871952235699,True,0.0,621,False
GO:0008017,166,0.0005276547162793577,True,0.0,622,False
GO:0008047,26,8.754390728427097e-05,True,0.0,623,False
GO:0008066,20,7.949988685140852e-06,False,,,False
GO:0008104,34,0.00011684023047564551,True,0.0,624,False
GO:0008137,25,0.00026428495766595006,True,0.0,625,False
GO:0008139,20,3.4594908356666565e-05,True,0.014961594362366881,185,False
GO:0008143,23,2.0292800400056876e-05,True,0.0,627,False
GO:0008150,5951,0.012906706891953945,True,0.047912305420232615,11,True
GO:0008168,36,0.00023059549857862294,True,0.0,629,False
GO:0008171,20,0.0014233965193852782,True,0.0,630,False
GO:0008194,21,0.0007843264029361308,True,0.0,631,False
GO:0008198,20,0.00019858486484736204,True,0.0,632,False
GO:0008233,30,6.182941433507949e-05,True,0.0,633,False
GO:0008266,26,0.00026354618603363633,True,0.0,634,False
GO:0008270,445,0.005623724777251482,True,0.0017836989563593253,363,False
GO:0008284,27,2.9936543796793558e-05,True,0.007154961161087048,291,False
GO:0008285,42,1.1686767720675562e-05,False,,,False
GO:0008289,79,0.00011588289635255933,True,0.0,635,False
GO:0008320,31,3.5911980376113206e-05,True,0.0071063278588447965,293,False
GO:0008327,20,2.4749377189436927e-05,True,0.0,659,False
GO:0008353,21,5.653600510413526e-06,False,,,False
GO:0008374,33,0.00027892188518308103,True,0.0,660,False
GO:0008380,76,7.411120168399066e-05,True,0.0,661,False
GO:0008408,28,1.3442114322970156e-05,False,,,False
GO:0008422,60,0.001487087458372116,True,0.0,662,False
GO:0008483,23,0.0012583628995344043,True,0.018143789604105898,140,False
GO:0008514,21,1.0275368367729243e-05,False,,,False
GO:0008757,84,0.004463579040020704,True,0.015382774774142849,182,False
GO:0008810,29,2.904222856159322e-05,True,0.0,687,False
GO:0009055,85,0.0004183300770819187,True,0.020795705341826842,115,False
GO:0009058,54,0.00509146461263299,True,0.018250107361694745,138,False
GO:0009266,41,7.280888530658558e-05,True,0.011856278660437258,228,False
GO:0009269,24,8.353955490747467e-05,True,0.0,689,False
GO:0009294,26,3.253724571550265e-05,True,0.025033846196939935,82,False
GO:0009407,46,0.000282659922959283,True,0.0,691,False
GO:0009408,197,0.0005619069561362267,True,0.0007818683396356718,372,False
GO:0009409,360,0.0022299333941191435,True,0.027744852296103906,68,False
GO:0009411,36,0.00034647551365196705,True,0.03323399057080967,46,True
GO:0009414,370,0.001653783954679966,True,0.0,685,False
GO:0009416,221,0.0071672373451292515,True,0.02028172917891058,118,False
GO:0009451,176,7.977276254678145e-05,True,0.017987370930380386,142,False
GO:0009504,43,0.0001081205191439949,True,0.0038562904475554216,327,False
GO:0009505,558,0.002897434402257204,True,0.02468618985731119,88,False
GO:0009506,908,0.0043834540992975235,True,0.01918528894943372,126,False
GO:0009507,4985,0.07797542214393616,True,0.0955249598336827,1,True
GO:0009524,72,0.0005068941973149776,True,0.009468658680477748,260,False
GO:0009532,25,0.0001629023317946121,True,0.010914685983388628,242,False
GO:0009534,224,0.0020769271068274975,True,0.0012861123925966833,367,False
GO:0009535,347,0.002334445249289274,True,0.042698145367061846,18,True
GO:0009536,949,0.010200879536569118,True,0.04164021081355518,21,True
GO:0009543,51,0.000140664356877096,True,0.0,700,False
GO:0009553,80,0.0005078340182080865,True,0.0,701,False
GO:0009555,261,0.0027044673915952444,True,0.0,702,False
GO:0009556,27,3.483643740764819e-05,True,0.0,703,False
GO:0009561,36,0.0003564793732948601,True,0.011804178457858416,230,False
GO:0009567,88,0.00030619619064964354,True,0.0,695,False
GO:0009570,634,0.024106759577989578,True,0.034017367590506664,39,True
GO:0009574,26,7.866972737247124e-06,False,,,False
GO:0009579,223,0.002341887215152383,True,0.0,684,False
GO:0009585,20,9.506609058007598e-05,True,0.0032829672818930344,338,False
GO:0009611,231,0.003062225179746747,True,0.014564682627571157,190,False
GO:0009615,46,3.066876524826512e-05,True,0.0,682,False
GO:0009617,149,0.0005313046858645976,True,0.0,663,False
GO:0009620,117,0.0002522593713365495,True,0.012635433765857629,217,False
GO:0009624,90,8.677247387822717e-05,True,0.0,665,False
GO:0009625,47,8.032006735447794e-05,True,0.0,666,False
GO:0009626,82,0.00017000353545881808,True,0.0225554042862135,102,False
GO:0009627,55,0.0005658730515278876,True,0.0,667,False
GO:0009630,48,0.0002703871577978134,True,0.0,668,False
GO:0009631,65,0.00012130268441978842,True,0.0,669,False
GO:0009637,54,0.00027803273405879736,True,0.0,670,False
GO:0009638,24,1.7910921087604947e-05,False,,,False
GO:0009639,37,0.00040354536031372845,True,0.030060087010989278,57,True
GO:0009640,66,0.0002051717456197366,True,0.01682585610661458,163,False
GO:0009644,52,0.0003457930579315871,True,0.0010393570389668483,370,False
GO:0009646,50,0.0001988475414691493,True,0.022329033125154663,106,False
GO:0009651,413,0.0014860471710562706,True,0.03650090292202446,33,True
GO:0009658,189,0.0006355821387842298,True,0.00935648678564549,261,False
GO:0009664,62,0.00010569057485554367,True,0.01582147689889113,176,False
GO:0009682,20,6.777394446544349e-05,True,4.115610608756981e-06,387,False
GO:0009686,21,0.0021639305632561445,True,0.0,676,False
GO:0009691,20,0.0021680304780602455,True,0.0,677,False
GO:0009693,21,0.0005758653278462589,True,0.0,678,False
GO:0009694,24,0.0026043744292110205,True,0.0,679,False
GO:0009695,28,0.0012257365742698312,True,0.0,680,False
GO:0009696,20,0.0025881018955260515,True,0.017193350794029838,159,False
GO:0009705,133,0.00014120902051217854,True,0.0,638,False
GO:0009706,71,0.00022167556744534522,True,0.023871474856550057,92,False
GO:0009707,53,0.0020807161927223206,True,0.01610044295387625,170,False
GO:0009723,124,0.0024602084886282682,True,0.0,547,False
GO:0009733,277,0.0018260888755321503,True,0.023786313165216066,93,False
GO:0009734,68,0.0008847431163303554,True,0.0,549,False
GO:0009735,68,0.00023520422109868377,True,0.0,550,False
GO:0009736,68,0.00013125398254487664,True,0.0,551,False
GO:0009737,444,0.0019021087791770697,True,0.005840624892560431,309,False
GO:0009738,115,0.000281585002085194,True,0.0,552,False
GO:0009739,91,0.0003989044635090977,True,0.025479515888325643,80,False
GO:0009740,43,0.00022195551719050854,True,0.0,553,False
GO:0009741,44,0.0002006022841669619,True,0.006731876728579778,298,False
GO:0009742,66,8.807834819890559e-05,True,0.007326843777035075,287,False
GO:0009744,69,0.0007636589580215514,True,0.0,554,False
GO:0009749,56,0.00022798925056122243,True,0.0,555,False
GO:0009751,136,0.0002898189122788608,True,0.0,556,False
GO:0009753,137,0.0017151804640889168,True,0.0,557,False
GO:0009755,31,2.99405674013542e-05,True,0.019445484180559358,123,False
GO:0009767,20,0.00034923027851618826,True,0.012104098176382472,223,False
GO:0009768,23,0.001077884342521429,True,0.00201252906378091,355,False
GO:0009785,22,1.0176011528528761e-05,False,,,False
GO:0009787,21,5.7837358326651156e-05,True,0.010781157076594328,245,False
GO:0009788,62,0.00021075800759717822,True,0.0,560,False
GO:0009789,53,0.00013088896230328828,True,0.0067475845349851404,296,False
GO:0009791,32,8.25838724267669e-05,True,0.0,561,False
GO:0009793,465,0.0031632378231734037,True,0.03409922514243968,37,True
GO:0009809,41,0.0009513921686448157,True,0.0,562,False
GO:0009813,20,0.00099231768399477,True,0.017487973686796998,151,False
GO:0009825,32,0.00012038584827678278,True,0.023068592338550964,100,False
GO:0009826,129,0.001551808905787766,True,0.016414054376053366,169,False
GO:0009827,69,0.00017017895879689604,True,0.007673796565848434,282,False
GO:0009828,39,6.429316272260621e-05,True,0.04472236881363423,14,True
GO:0009832,35,2.2053316570236348e-05,True,0.00038940472110304825,380,False
GO:0009833,27,0.000166820696904324,True,0.0,566,False
GO:0009834,63,0.0020500689279288054,True,0.016520270998847897,167,False
GO:0009845,97,0.0007301457808353007,True,0.007143024043796631,292,False
GO:0009846,77,0.0005558297852985561,True,0.006672941325936987,299,False
GO:0009853,37,0.0011732210405170918,True,0.008407322900434888,273,False
GO:0009860,151,0.0015108002116903663,True,0.011304682798478849,238,False
GO:0009863,29,2.6577698008622974e-05,True,0.0,546,False
GO:0009867,59,0.00026563144638203084,True,0.0,525,False
GO:0009873,53,7.715306855970994e-05,True,0.01730740167482958,155,False
GO:0009901,21,0.00015673380403313786,True,0.0020118380653126877,356,False
GO:0009903,22,3.613288527049008e-06,False,,,False
GO:0009904,21,4.1276939555245917e-07,False,,,False
GO:0009908,99,0.001434005913324654,True,0.00927572094326079,262,False
GO:0009909,87,7.993377948878333e-05,True,0.0,545,False
GO:0009910,49,3.393444785615429e-05,True,0.0,526,False
GO:0009911,44,0.00039358457433991134,True,0.0033170357555991625,337,False
GO:0009922,26,0.0010876726591959596,True,0.011235201246438953,239,False
GO:0009926,44,0.00036905493470840156,True,0.017198420843379525,158,False
GO:0009931,47,3.2397161703556776e-05,True,0.012963825829030773,214,False
GO:0009933,20,5.0084025133401155e-05,True,0.0,528,False
GO:0009934,22,7.843525963835418e-06,False,,,False
GO:0009941,558,0.006370831746608019,True,0.0,529,False
GO:0009944,23,4.5506192691391334e-05,True,0.0,530,False
GO:0009958,36,0.0004358661244623363,True,0.0,531,False
GO:0009959,25,6.738339834555518e-06,False,,,False
GO:0009960,34,7.134293991839513e-05,True,0.001388701986465124,365,False
GO:0009965,65,0.00043672899482771754,True,0.007058068624539171,294,False
GO:0009969,20,8.211396561819129e-06,False,,,False
GO:0009970,21,0.00027699852944351733,True,0.017868744521749358,145,False
GO:0009975,22,0.0006052946555428207,True,0.027137972570721924,70,False
GO:0009982,20,5.839901405124692e-06,False,,,False
GO:0010008,34,3.6933506635250524e-05,True,0.018389599635627363,137,False
GO:0010015,21,5.704253453586716e-06,False,,,False
GO:0010017,28,4.137511132284999e-05,True,0.018114033008991948,141,False
GO:0010020,24,2.265127477585338e-05,True,0.013322330373581881,207,False
GO:0010025,29,0.00047672889195382595,True,0.0,536,False
GO:0010026,28,1.9494305888656527e-05,True,0.024733328935743204,87,False
GO:0010027,53,0.00035171944182366133,True,0.0018331272222722461,361,False
GO:0010029,55,1.2748000699502882e-05,False,,,False
GO:0010030,25,3.498676960589364e-05,True,0.0,537,False
GO:0010039,28,6.439224671339616e-05,True,0.0,538,False
GO:0010043,48,0.00026441694353707135,True,0.0,539,False
GO:0010051,30,0.00025518404436297715,True,0.0,540,False
GO:0010053,21,1.9262526620877907e-05,True,0.0,541,False
GO:0010073,49,6.394147931132466e-05,True,0.0,542,False
GO:0010075,24,3.7016841815784574e-05,True,0.017359340350229457,154,False
GO:0010078,42,0.000384721060981974,True,0.0063081231755512945,303,False
GO:0010082,44,3.649110294645652e-05,True,0.0,544,False
GO:0010087,63,0.0007871894631534815,True,0.020493496246013043,116,False
GO:0010088,30,8.638699910079595e-06,False,,,False
