go_term,background_gene_count,train_variance,passed_variance_filter,mutual_information,mi_rank,selected
GO:0009615,46,6.526682409457862e-05,True,0.006680807444659154,151,False
GO:0009617,149,0.0006091647082939744,True,0.0,700,False
GO:0009620,117,0.0004205279110465199,True,0.00021910198416308369,380,False
GO:0009624,90,9.922418394125998e-05,True,0.0,701,False
GO:0009625,47,8.90997689566575e-05,True,0.0,702,False
GO:0009626,82,0.00015393694047816098,True,0.00032734788391963754,374,False
GO:0009627,55,0.0006554149440489709,True,0.006645729104212572,154,False
GO:0009630,48,0.0002500097325537354,True,0.0,703,False
GO:0009631,65,0.00011728761455742642,True,0.014567979967098132,32,True
GO:0009637,54,0.0002805130206979811,True,0.0,694,False
GO:0009638,24,3.70083398593124e-05,False,,,False
GO:0009639,37,0.0002688514068722725,True,0.0012792233362948213,332,False
GO:0009640,66,0.00016447511734440923,True,0.0,681,False
GO:0009644,52,0.0003238215867895633,True,0.007071319312485391,141,False
GO:0009646,50,0.00019498793699312955,True,0.00929701494954327,100,False
GO:0009651,413,0.0016362984897568822,True,0.0011414489961349972,337,False
GO:0009658,189,0.0006049828953109682,True,0.0,670,False
GO:0009664,62,9.96258168015629e-05,True,0.0,680,False
GO:0009682,20,6.0640617448370904e-05,True,0.0,660,False
GO:0009686,21,0.0014861366944387555,True,0.0,661,False
GO:0009691,20,0.0016350753139704466,True,0.0,662,False
GO:0009693,21,0.0005633889813907444,True,0.0,663,False
GO:0009694,24,0.002447195118293166,True,0.009103999803319995,104,False
GO:0009695,28,0.0010770861990749836,True,0.0017407015640618084,312,False
GO:0009696,20,0.0024273644667118788,True,0.008379818473686074,116,False
GO:0009705,133,0.0002325293462490663,True,0.0010475121214523764,341,False
GO:0009706,71,0.000168407685123384,True,0.0011682281404963302,336,False
GO:0009707,53,0.0015098038129508495,True,0.002229064274171355,302,False
GO:0009723,124,0.001781561179086566,True,0.005440019548374586,191,False
GO:0009733,277,0.0016852663829922676,True,0.0,666,False
GO:0009734,68,0.0006555486470460892,True,0.002016326747416697,307,False
GO:0009735,68,0.00024194770958274603,True,0.00710842498049713,139,False
GO:0009736,68,0.00014132481010165066,True,0.0,668,False
GO:0009737,444,0.0017588082700967789,True,0.005022510333488439,205,False
GO:0009738,115,0.00037002807948738337,True,0.0035944205517177696,252,False
GO:0009739,91,0.00030642159981653094,True,0.0,659,False
GO:0009740,43,0.00020894863700959831,True,0.0,669,False
GO:0009741,44,0.00024416286032646894,True,0.0,671,False
GO:0009742,66,0.0001305655314354226,True,0.003841216452882268,244,False
GO:0009744,69,0.0011135978857055306,True,0.0,672,False
GO:0009749,56,0.0002598839346319437,True,0.0,673,False
GO:0009751,136,0.00033058912958949804,True,0.0014235594615616964,325,False
GO:0009753,137,0.0015393104404211044,True,0.011334405087618515,71,False
GO:0009755,31,3.561858829925768e-05,False,,,False
GO:0009767,20,0.000553568301256746,True,0.009675353386497276,93,False
GO:0009768,23,0.0010493469890207052,True,0.0,676,False
GO:0009785,22,3.5845732782036066e-05,False,,,False
GO:0009787,21,3.635520624811761e-05,False,,,False
GO:0009788,62,0.00021875821403227746,True,0.003907407485925551,243,False
GO:0009789,53,0.00011990844359388575,True,0.0,677,False
GO:0009791,32,8.555960084777325e-05,True,0.0,678,False
GO:0009793,465,0.002635237528011203,True,0.01200158058869305,58,True
GO:0009809,41,0.0007095483015291393,True,0.0,679,False
GO:0009813,20,0.000925766653381288,True,0.0026653210148284145,290,False
GO:0009825,32,9.263974789064378e-05,True,0.0,610,False
GO:0009826,129,0.0012776870280504227,True,0.0,608,False
GO:0009827,69,0.00012186692038085312,True,0.011199310701430099,72,False
GO:0009828,39,6.023474270477891e-05,True,0.0,513,False
GO:0009832,35,3.4338961995672435e-05,False,,,False
GO:0009833,27,0.00016879344184417278,True,0.0,607,False
GO:0009834,63,0.0014737886376678944,True,0.0,539,False
GO:0009845,97,0.0006282272515818477,True,0.00881017094753922,108,False
GO:0009846,77,0.0005525755695998669,True,0.006968179563980437,144,False
GO:0009853,37,0.001033153384923935,True,0.005432882721119858,192,False
GO:0009860,151,0.001615367946214974,True,0.006341609477614529,165,False
GO:0009863,29,5.8677713241195306e-05,True,0.004424823114895116,225,False
GO:0009867,59,0.00030931964283809066,True,0.0,543,False
GO:0009873,53,0.0001458151964470744,True,0.0,544,False
GO:0009901,21,0.0002865800925064832,True,0.007522486788080318,127,False
GO:0009903,22,3.333074346301146e-05,False,,,False
GO:0009904,21,2.467316880938597e-05,False,,,False
GO:0009908,99,0.0012793183559551835,True,0.0066766174764507635,152,False
GO:0009909,87,0.00014942267443984747,True,0.004268086335716292,232,False
GO:0009910,49,7.648130849702284e-05,True,0.0,547,False
GO:0009911,44,0.0002635178389027715,True,0.0,538,False
GO:0009922,26,0.0014509150059893727,True,0.0,548,False
GO:0009926,44,0.0003954477433580905,True,0.0008654136161194703,351,False
GO:0009931,47,4.5452863560058177e-05,True,0.009694179715668882,92,False
GO:0009933,20,2.739561750786379e-05,False,,,False
GO:0009934,22,2.703693462535739e-05,False,,,False
GO:0009941,558,0.00594212906435132,True,0.0,551,False
GO:0009944,23,4.987407737644389e-05,True,0.0,552,False
GO:0009958,36,0.0003449973009992391,True,0.0066282447836993885,155,False
GO:0009959,25,1.6843565390445292e-05,False,,,False
GO:0009960,34,7.875133451307192e-05,True,0.00848920886092519,115,False
GO:0009965,65,0.0002901170519180596,True,0.0,555,False
GO:0009969,20,1.7154858142021112e-05,False,,,False
GO:0009970,21,0.0003816706594079733,True,0.0,556,False
GO:0009975,22,0.0003115901199635118,True,0.007204843917810733,138,False
GO:0009982,20,1.0858862879103981e-05,False,,,False
GO:0010008,34,6.583266076631844e-05,True,0.014559609960983488,33,True
GO:0010015,21,1.8941937014460564e-05,False,,,False
GO:0010017,28,7.438047759933397e-05,True,0.0,558,False
GO:0010020,24,3.131745324935764e-05,False,,,False
GO:0010025,29,0.0007298286654986441,True,0.01649626579855723,24,True
GO:0010026,28,1.651955972192809e-05,False,,,False
GO:0010027,53,0.0002836508792825043,True,0.00940292211765903,96,False
GO:0010029,55,7.693317456869408e-05,True,0.0,536,False
GO:0010030,25,4.547704884316772e-05,True,0.0,535,False
GO:0010039,28,7.554808689747006e-05,True,0.0,514,False
GO:0010043,48,0.0002646762295626104,True,0.0,515,False
GO:0010051,30,0.00021991752146277577,True,0.0002788888353113528,375,False
GO:0010053,21,2.018420673266519e-05,False,,,False
GO:0010073,49,8.952536154538393e-05,True,0.0005664268000704631,362,False
GO:0010075,24,4.87333454657346e-05,True,0.005584440918916078,188,False
GO:0010078,42,0.00030132298707030714,True,0.0,517,False
GO:0010082,44,6.679065700154752e-05,True,0.0,518,False
