go_term,background_gene_count,train_variance,passed_variance_filter,mutual_information,mi_rank,selected
GO:0007017,33,0.00011366642138455063,True,0.013923162030226033,200,False
GO:0007018,40,5.636401692754589e-05,True,0.0,468,False
GO:0007030,39,4.481744326767512e-05,True,0.002879415977310895,340,False
GO:0007031,21,2.7981141101918183e-05,True,0.004797897862174327,311,False
GO:0007033,27,8.389513095607981e-05,True,0.0173263452851109,157,False
GO:0007131,37,7.90955891716294e-05,True,0.0,469,False
GO:0007165,650,0.0034280710387974977,True,0.055891601994512374,8,True
GO:0007166,56,5.278374737827107e-05,True,0.0,470,False
GO:0007267,42,1.1748656106647104e-05,False,,,False
GO:0007623,113,0.0011172366794198751,True,0.0,471,False
GO:0008017,166,0.00013069641136098653,True,0.0,472,False
GO:0008047,26,0.00011904779239557683,True,0.0,473,False
GO:0008066,20,2.796012267936021e-06,False,,,False
GO:0008104,34,2.0593000954249874e-05,True,0.0,474,False
GO:0008137,25,0.000980551354587078,True,0.0,475,False
GO:0008139,20,6.857514381408691e-05,True,0.008356308006770563,266,False
GO:0008143,23,2.5590417862986214e-05,True,0.0,476,False
GO:0008150,5951,0.014405963942408562,True,0.07799378166437254,1,True
GO:0008168,36,0.0004959444631822407,True,0.0,477,False
GO:0008171,20,0.0009956707945093513,True,0.0,478,False
GO:0008194,21,0.0008662456530146301,True,0.0,479,False
GO:0008198,20,0.00031468732049688697,True,0.0,480,False
GO:0008233,30,5.15682295372244e-05,True,0.0034506916861172243,334,False
GO:0008266,26,0.00026010003057308495,True,0.0,481,False
GO:0008270,445,0.006549907382577658,True,0.018279648385489455,142,False
GO:0008284,27,4.1348284867126495e-06,False,,,False
GO:0008285,42,1.2068209798599128e-05,False,,,False
GO:0008289,79,0.0001435447920812294,True,0.013653474757105988,202,False
GO:0008320,31,4.139906741329469e-05,True,0.0,482,False
GO:0008327,20,2.4791328542050906e-05,True,0.017603485713605815,152,False
GO:0008353,21,5.4485481086885557e-05,True,0.0,483,False
GO:0008374,33,0.0006886295741423965,True,0.010548266754352387,236,False
GO:0008380,76,8.492287452099845e-05,True,0.0,484,False
GO:0008408,28,4.246354728820734e-05,True,0.0,485,False
GO:0008422,60,0.0021318471990525723,True,0.016088231427964672,168,False
GO:0008483,23,0.001136298757046461,True,0.03554022621075181,29,True
GO:0008514,21,5.640769359160913e-06,False,,,False
GO:0008757,84,0.006763169076293707,True,0.0,486,False
GO:0008810,29,0.00011279031605226919,True,0.006940880185474452,284,False
GO:0009055,85,0.0007893017027527094,True,0.009883033028228683,242,False
GO:0009058,54,0.002967770677059889,True,0.011877946171728215,219,False
GO:0009266,41,0.00010014419967774302,True,0.0,487,False
GO:0009269,24,0.00013352875248529017,True,0.022421688947960483,100,False
GO:0009294,26,4.84474549011793e-05,True,0.0,488,False
GO:0009407,46,0.0017990446649491787,True,0.0,489,False
GO:0009408,197,0.00041048997081816196,True,0.0,490,False
GO:0009409,360,0.002899355487897992,True,0.020805381064762818,120,False
GO:0009411,36,0.00037298520328477025,True,0.0,491,False
GO:0009414,370,0.0015889158239588141,True,0.011522574299564603,222,False
GO:0009416,221,0.006984159350395203,True,0.01632166920724587,164,False
GO:0009451,176,7.938366616144776e-05,True,0.03532969093749294,31,True
GO:0009504,43,5.883718404220417e-05,True,0.03318751977636358,38,True
GO:0009505,558,0.0033509519416838884,True,0.0046264294908286985,316,False
