model,config_id,config_index,parameters_json,parameters_sha256,repeat_index,repeat_seed,fold_index,ratio,n_train,n_validation,positive_prevalence,auroc,auprc,normalized_auprc,f1,precision,recall,brier,elapsed_s,scale_pos_weight,selected_go_sha256,train_negative_seed,validation_negative_seed,feature_selection_seed,model_seed,outer_test_used
Random Forest,random_forest_10,10,"{""max_depth"":10,""max_features"":0.5,""n_estimators"":500}",da198a04e12b319809f13a27a5010f87b4f01c2ed508111a3300a4eb971783c7,2,13,3,1:1,654,164,0.5,0.8478584176085663,0.7792581305050028,0.5585162610100056,0.8125,0.7090909090909091,0.9512195121951219,0.15366111784309652,0.8357533329981379,,d3ae34fbcfb73c5a1be0c96ad00e7eec3433eb478aea0c91dd2163d7870a83ad,2293279620,3028097891,2933952375,4053831653,False
Random Forest,random_forest_10,10,"{""max_depth"":10,""max_features"":0.5,""n_estimators"":500}",da198a04e12b319809f13a27a5010f87b4f01c2ed508111a3300a4eb971783c7,2,13,4,1:1,656,162,0.5,0.8701417466849566,0.8191783009222795,0.638356601844559,0.8505747126436781,0.7956989247311828,0.9135802469135802,0.13720683628158345,0.8361007500207052,,253211c36a4e03f7beb1ba4c6fb38a30d71faa649d183e5779b5f27efb6ce6bf,3410040530,245057234,532155413,762879727,False
Random Forest,random_forest_11,11,"{""max_depth"":null,""max_features"":""sqrt"",""n_estimators"":500}",ad8f08bb0b6ee683fb748c48f947db7f6af2d726fc3dcc98a687a7efa2a2af6e,0,42,0,1:1,654,164,0.5,0.8779000594883998,0.834686928055171,0.669373856110342,0.8222222222222222,0.7551020408163265,0.9024390243902439,0.1443968536585366,0.4312590830377303,,b9f1edb670a53afef5f4c085e90bf5e13a41156251f6667b1a65871f2c4c47e0,1973658644,3715151037,233149161,2399526814,False
Random Forest,random_forest_11,11,"{""max_depth"":null,""max_features"":""sqrt"",""n_estimators"":500}",ad8f08bb0b6ee683fb748c48f947db7f6af2d726fc3dcc98a687a7efa2a2af6e,0,42,1,1:1,654,164,0.5,0.8465199286139203,0.824845830285414,0.6496916605708281,0.7891891891891892,0.7087378640776699,0.8902439024390244,0.15347600000000003,0.4411558749852702,,c59d36017adea2f05186de3822c3dd8c95d35f359f7ff35c586a14db623a3103,2786658438,2191900349,3517737438,2371526345,False
Random Forest,random_forest_11,11,"{""max_depth"":null,""max_features"":""sqrt"",""n_estimators"":500}",ad8f08bb0b6ee683fb748c48f947db7f6af2d726fc3dcc98a687a7efa2a2af6e,0,42,2,1:1,654,164,0.5,0.8443634741225462,0.8135121542619306,0.6270243085238612,0.7936507936507936,0.7009345794392523,0.9146341463414634,0.1515000975609756,0.44432391598820686,,091c82241439a2f22ad7066be22112027623cd7401cf37ff3920d078a7a913e2,1888399133,2010463502,629780227,48921201,False
Random Forest,random_forest_11,11,"{""max_depth"":null,""max_features"":""sqrt"",""n_estimators"":500}",ad8f08bb0b6ee683fb748c48f947db7f6af2d726fc3dcc98a687a7efa2a2af6e,0,42,3,1:1,654,164,0.5,0.8446609161213563,0.8037973588373463,0.6075947176746925,0.7567567567567568,0.6796116504854369,0.8536585365853658,0.15857460975609758,0.46269745798781514,,971bb2c8d0b3b7495acb94f62ea8741d4ff4e6e52c17cfe1f97b50e8801a1513,1161336969,599905126,3703496083,230894654,False
Random Forest,random_forest_11,11,"{""max_depth"":null,""max_features"":""sqrt"",""n_estimators"":500}",ad8f08bb0b6ee683fb748c48f947db7f6af2d726fc3dcc98a687a7efa2a2af6e,0,42,4,1:1,656,162,0.5,0.8315805517451608,0.7802624810636669,0.5605249621273338,0.782608695652174,0.6990291262135923,0.8888888888888888,0.16188580246913584,0.4289629170089029,,78610b63b09a3b3be6828cac4d903ead2c4bc5386d421ebf8e60227a9040ab96,1001834057,624141303,515383750,972393367,False
Random Forest,random_forest_11,11,"{""max_depth"":null,""max_features"":""sqrt"",""n_estimators"":500}",ad8f08bb0b6ee683fb748c48f947db7f6af2d726fc3dcc98a687a7efa2a2af6e,1,7,0,1:1,654,164,0.5,0.8510559190957763,0.7869811982528996,0.5739623965057992,0.7914438502673797,0.7047619047619048,0.9024390243902439,0.15525046341463414,0.4419405840453692,,74e66c11e57d405efbe19a02f13985423c60121aaf1960175664824578d0255d,2521657055,4094230609,264134123,842399429,False
Random Forest,random_forest_11,11,"{""max_depth"":null,""max_features"":""sqrt"",""n_estimators"":500}",ad8f08bb0b6ee683fb748c48f947db7f6af2d726fc3dcc98a687a7efa2a2af6e,1,7,1,1:1,654,164,0.5,0.8174449732302201,0.7732004989904753,0.5464009979809505,0.797752808988764,0.7395833333333334,0.8658536585365854,0.1587112195121951,0.437079833005555,,850c47286a5ff6cd122bd73c64fe0c130b4f93517aa2f9a4ab0225caa37355f8,3885368634,2431578943,1619142612,2845288631,False
Random Forest,random_forest_11,11,"{""max_depth"":null,""max_features"":""sqrt"",""n_estimators"":500}",ad8f08bb0b6ee683fb748c48f947db7f6af2d726fc3dcc98a687a7efa2a2af6e,1,7,2,1:1,654,164,0.5,0.8706127305175491,0.8558875264807992,0.7117750529615985,0.8191489361702128,0.7264150943396226,0.9390243902439024,0.1472110487804878,0.4437760839937255,,a58cdcfd42f13eceb650b4e384e38c15ac3d252fa7a9cf51166f33733bec7373,1974496636,1223099430,3474831427,1753096405,False
Random Forest,random_forest_11,11,"{""max_depth"":null,""max_features"":""sqrt"",""n_estimators"":500}",ad8f08bb0b6ee683fb748c48f947db7f6af2d726fc3dcc98a687a7efa2a2af6e,1,7,3,1:1,654,164,0.5,0.8210142772159429,0.7955321750545411,0.5910643501090822,0.7734806629834254,0.7070707070707071,0.8536585365853658,0.16252300000000003,0.4345570830046199,,0787429d108adbb8f716a931370780c2b496f9b4a512b716c8c31ecf6b7c002f,2308674788,3336517605,3055848280,3336201630,False
Random Forest,random_forest_11,11,"{""max_depth"":null,""max_features"":""sqrt"",""n_estimators"":500}",ad8f08bb0b6ee683fb748c48f947db7f6af2d726fc3dcc98a687a7efa2a2af6e,1,7,4,1:1,656,162,0.5,0.8544429202865417,0.8025523918566956,0.6051047837133912,0.8333333333333334,0.7575757575757576,0.9259259259259259,0.15294861728395062,0.44980866700643674,,fd5a87140a37ffe54b3e77a354b4bd55b27678e3392d3612bcc974fcd938aac7,26843640,2371250898,2203746204,3425021368,False
Random Forest,random_forest_11,11,"{""max_depth"":null,""max_features"":""sqrt"",""n_estimators"":500}",ad8f08bb0b6ee683fb748c48f947db7f6af2d726fc3dcc98a687a7efa2a2af6e,2,13,0,1:1,654,164,0.5,0.8391582391433672,0.8221456782881691,0.6442913565763382,0.7666666666666667,0.7040816326530612,0.8414634146341463,0.15747,0.4381473750108853,,b1e29c5fe8af2195e9abc0f61c3f3c4d213fca3f89d1193c4a6653fb53126347,4197323642,3493101560,3288021756,261167866,False
Random Forest,random_forest_11,11,"{""max_depth"":null,""max_features"":""sqrt"",""n_estimators"":500}",ad8f08bb0b6ee683fb748c48f947db7f6af2d726fc3dcc98a687a7efa2a2af6e,2,13,1,1:1,654,164,0.5,0.8235425342058298,0.7776269784000766,0.5552539568001531,0.7865168539325843,0.7291666666666666,0.8536585365853658,0.16503636585365852,0.43797779094893485,,e3474974719a7c03379f3842f5f95d0ed2107cdd8a6ad009ba26fbebf9498feb,3966191544,1903504230,667876274,3411050692,False
Random Forest,random_forest_11,11,"{""max_depth"":null,""max_features"":""sqrt"",""n_estimators"":500}",ad8f08bb0b6ee683fb748c48f947db7f6af2d726fc3dcc98a687a7efa2a2af6e,2,13,2,1:1,654,164,0.5,0.8438429506246282,0.7937107615955353,0.5874215231910707,0.7872340425531915,0.6981132075471698,0.9024390243902439,0.15600353658536587,0.45297137496527284,,9a349209c7d3b9bd40965068b2a613107212665860e7bbb02addbf0f67e5d1fd,1319135375,2081672424,66402786,1633975599,False
Random Forest,random_forest_11,11,"{""max_depth"":null,""max_features"":""sqrt"",""n_estimators"":500}",ad8f08bb0b6ee683fb748c48f947db7f6af2d726fc3dcc98a687a7efa2a2af6e,2,13,3,1:1,654,164,0.5,0.8567816775728733,0.7911168400548501,0.5822336801097001,0.8235294117647058,0.7333333333333333,0.9390243902439024,0.1547479024390244,0.4492223749984987,,d3ae34fbcfb73c5a1be0c96ad00e7eec3433eb478aea0c91dd2163d7870a83ad,2293279620,3028097891,2933952375,4053831653,False
Random Forest,random_forest_11,11,"{""max_depth"":null,""max_features"":""sqrt"",""n_estimators"":500}",ad8f08bb0b6ee683fb748c48f947db7f6af2d726fc3dcc98a687a7efa2a2af6e,2,13,4,1:1,656,162,0.5,0.8715134887974394,0.825321765210917,0.6506435304218341,0.8295454545454546,0.7684210526315789,0.9012345679012346,0.14175641975308642,0.4382217079983093,,253211c36a4e03f7beb1ba4c6fb38a30d71faa649d183e5779b5f27efb6ce6bf,3410040530,245057234,532155413,762879727,False
Random Forest,random_forest_12,12,"{""max_depth"":null,""max_features"":0.5,""n_estimators"":500}",dfa44aa18cb167a3af684759c076b89089d510e0ee7f1852203048d83996885f,0,42,0,1:1,654,164,0.5,0.8670434265318263,0.819975508202551,0.6399510164051021,0.8087431693989071,0.7326732673267327,0.9024390243902439,0.14508941463414637,0.8836818750132807,,b9f1edb670a53afef5f4c085e90bf5e13a41156251f6667b1a65871f2c4c47e0,1973658644,3715151037,233149161,2399526814,False
Random Forest,random_forest_12,12,"{""max_depth"":null,""max_features"":0.5,""n_estimators"":500}",dfa44aa18cb167a3af684759c076b89089d510e0ee7f1852203048d83996885f,0,42,1,1:1,654,164,0.5,0.820493753718025,0.7941073748778997,0.5882147497557995,0.7540983606557377,0.6831683168316832,0.8414634146341463,0.16587714634146344,0.9176321660052054,,c59d36017adea2f05186de3822c3dd8c95d35f359f7ff35c586a14db623a3103,2786658438,2191900349,3517737438,2371526345,False
Random Forest,random_forest_12,12,"{""max_depth"":null,""max_features"":0.5,""n_estimators"":500}",dfa44aa18cb167a3af684759c076b89089d510e0ee7f1852203048d83996885f,0,42,2,1:1,654,164,0.5,0.823691255205235,0.7826576389867196,0.5653152779734392,0.7978723404255319,0.7075471698113207,0.9146341463414634,0.15623331707317073,0.9184133750386536,,091c82241439a2f22ad7066be22112027623cd7401cf37ff3920d078a7a913e2,1888399133,2010463502,629780227,48921201,False
Random Forest,random_forest_12,12,"{""max_depth"":null,""max_features"":0.5,""n_estimators"":500}",dfa44aa18cb167a3af684759c076b89089d510e0ee7f1852203048d83996885f,0,42,3,1:1,654,164,0.5,0.864886972040452,0.8182491501402473,0.6364983002804947,0.7885714285714286,0.7419354838709677,0.8414634146341463,0.1468779512195122,0.9921662499546073,,971bb2c8d0b3b7495acb94f62ea8741d4ff4e6e52c17cfe1f97b50e8801a1513,1161336969,599905126,3703496083,230894654,False
Random Forest,random_forest_12,12,"{""max_depth"":null,""max_features"":0.5,""n_estimators"":500}",dfa44aa18cb167a3af684759c076b89089d510e0ee7f1852203048d83996885f,0,42,4,1:1,656,162,0.5,0.83013260173754,0.7643341643311938,0.5286683286623877,0.7868852459016393,0.7058823529411765,0.8888888888888888,0.16294713580246917,0.8509642499848269,,78610b63b09a3b3be6828cac4d903ead2c4bc5386d421ebf8e60227a9040ab96,1001834057,624141303,515383750,972393367,False
Random Forest,random_forest_12,12,"{""max_depth"":null,""max_features"":0.5,""n_estimators"":500}",dfa44aa18cb167a3af684759c076b89089d510e0ee7f1852203048d83996885f,1,7,0,1:1,654,164,0.5,0.8514277215942891,0.7912209182351682,0.5824418364703363,0.7978723404255319,0.7075471698113207,0.9146341463414634,0.15346051219512194,0.9236080420087092,,74e66c11e57d405efbe19a02f13985423c60121aaf1960175664824578d0255d,2521657055,4094230609,264134123,842399429,False
Random Forest,random_forest_12,12,"{""max_depth"":null,""max_features"":0.5,""n_estimators"":500}",dfa44aa18cb167a3af684759c076b89089d510e0ee7f1852203048d83996885f,1,7,1,1:1,654,164,0.5,0.8333581201665675,0.8017301594222622,0.6034603188445244,0.8022598870056498,0.7473684210526316,0.8658536585365854,0.15491243902439022,0.8755505830049515,,850c47286a5ff6cd122bd73c64fe0c130b4f93517aa2f9a4ab0225caa37355f8,3885368634,2431578943,1619142612,2845288631,False
Random Forest,random_forest_12,12,"{""max_depth"":null,""max_features"":0.5,""n_estimators"":500}",dfa44aa18cb167a3af684759c076b89089d510e0ee7f1852203048d83996885f,1,7,2,1:1,654,164,0.5,0.8770820939916716,0.8555743490693053,0.7111486981386106,0.8176795580110497,0.7474747474747475,0.9024390243902439,0.14214431707317074,0.8784134999732487,,a58cdcfd42f13eceb650b4e384e38c15ac3d252fa7a9cf51166f33733bec7373,1974496636,1223099430,3474831427,1753096405,False
Random Forest,random_forest_12,12,"{""max_depth"":null,""max_features"":0.5,""n_estimators"":500}",dfa44aa18cb167a3af684759c076b89089d510e0ee7f1852203048d83996885f,1,7,3,1:1,654,164,0.5,0.8261451516954194,0.7924055696950838,0.5848111393901676,0.7909604519774012,0.7368421052631579,0.8536585365853658,0.16111024390243903,0.8579529169946909,,0787429d108adbb8f716a931370780c2b496f9b4a512b716c8c31ecf6b7c002f,2308674788,3336517605,3055848280,3336201630,False
Random Forest,random_forest_12,12,"{""max_depth"":null,""max_features"":0.5,""n_estimators"":500}",dfa44aa18cb167a3af684759c076b89089d510e0ee7f1852203048d83996885f,1,7,4,1:1,656,162,0.5,0.8532235939643347,0.8005139353967242,0.6010278707934484,0.8045977011494253,0.7526881720430108,0.8641975308641975,0.14937313580246914,0.9198890830157325,,fd5a87140a37ffe54b3e77a354b4bd55b27678e3392d3612bcc974fcd938aac7,26843640,2371250898,2203746204,3425021368,False
Random Forest,random_forest_12,12,"{""max_depth"":null,""max_features"":0.5,""n_estimators"":500}",dfa44aa18cb167a3af684759c076b89089d510e0ee7f1852203048d83996885f,2,13,0,1:1,654,164,0.5,0.8432480666270077,0.8277299599165127,0.6554599198330253,0.7752808988764045,0.71875,0.8414634146341463,0.15862363414634145,0.9034854579949751,,b1e29c5fe8af2195e9abc0f61c3f3c4d213fca3f89d1193c4a6653fb53126347,4197323642,3493101560,3288021756,261167866,False
Random Forest,random_forest_12,12,"{""max_depth"":null,""max_features"":0.5,""n_estimators"":500}",dfa44aa18cb167a3af684759c076b89089d510e0ee7f1852203048d83996885f,2,13,1,1:1,654,164,0.5,0.823022010707912,0.7662203594727321,0.5324407189454643,0.7931034482758621,0.75,0.8414634146341463,0.1652882195121951,0.9109720829874277,,e3474974719a7c03379f3842f5f95d0ed2107cdd8a6ad009ba26fbebf9498feb,3966191544,1903504230,667876274,3411050692,False
Random Forest,random_forest_12,12,"{""max_depth"":null,""max_features"":0.5,""n_estimators"":500}",dfa44aa18cb167a3af684759c076b89089d510e0ee7f1852203048d83996885f,2,13,2,1:1,654,164,0.5,0.8404223676383106,0.7771630377909233,0.5543260755818467,0.8087431693989071,0.7326732673267327,0.9024390243902439,0.15657260975609757,0.9465429999982007,,9a349209c7d3b9bd40965068b2a613107212665860e7bbb02addbf0f67e5d1fd,1319135375,2081672424,66402786,1633975599,False
Random Forest,random_forest_12,12,"{""max_depth"":null,""max_features"":0.5,""n_estimators"":500}",dfa44aa18cb167a3af684759c076b89089d510e0ee7f1852203048d83996885f,2,13,3,1:1,654,164,0.5,0.8534354550862582,0.789050474935383,0.5781009498707661,0.8297872340425532,0.7358490566037735,0.9512195121951219,0.15184970731707315,0.913426291954238,,d3ae34fbcfb73c5a1be0c96ad00e7eec3433eb478aea0c91dd2163d7870a83ad,2293279620,3028097891,2933952375,4053831653,False
Random Forest,random_forest_12,12,"{""max_depth"":null,""max_features"":0.5,""n_estimators"":500}",dfa44aa18cb167a3af684759c076b89089d510e0ee7f1852203048d83996885f,2,13,4,1:1,656,162,0.5,0.8712086572168877,0.8264716213093922,0.6529432426187844,0.8488372093023255,0.8021978021978022,0.9012345679012346,0.13640041975308642,0.8983341660350561,,253211c36a4e03f7beb1ba4c6fb38a30d71faa649d183e5779b5f27efb6ce6bf,3410040530,245057234,532155413,762879727,False
Extra Trees,extra_trees_01,1,"{""max_depth"":8,""max_features"":""sqrt"",""n_estimators"":300}",cbb0ab02c8f148fca1bababd79ebfe29c823e1aa8da608a94c36b9c86b27d7bb,0,42,0,1:1,654,164,0.5,0.8478584176085663,0.8240173094614689,0.6480346189229378,0.7817258883248731,0.6695652173913044,0.9390243902439024,0.17187179103622482,0.14225999999325722,,b9f1edb670a53afef5f4c085e90bf5e13a41156251f6667b1a65871f2c4c47e0,1973658644,3715151037,233149161,2399526814,False
Extra Trees,extra_trees_01,1,"{""max_depth"":8,""max_features"":""sqrt"",""n_estimators"":300}",cbb0ab02c8f148fca1bababd79ebfe29c823e1aa8da608a94c36b9c86b27d7bb,0,42,1,1:1,654,164,0.5,0.842207019631172,0.819630553170786,0.6392611063415721,0.7936507936507936,0.7009345794392523,0.9146341463414634,0.1709781874980113,0.13934341602725908,,c59d36017adea2f05186de3822c3dd8c95d35f359f7ff35c586a14db623a3103,2786658438,2191900349,3517737438,2371526345,False
Extra Trees,extra_trees_01,1,"{""max_depth"":8,""max_features"":""sqrt"",""n_estimators"":300}",cbb0ab02c8f148fca1bababd79ebfe29c823e1aa8da608a94c36b9c86b27d7bb,0,42,2,1:1,654,164,0.5,0.8496430696014277,0.8289390261999029,0.6578780523998058,0.7936507936507936,0.7009345794392523,0.9146341463414634,0.1677654477231962,0.13828149996697903,,091c82241439a2f22ad7066be22112027623cd7401cf37ff3920d078a7a913e2,1888399133,2010463502,629780227,48921201,False
Extra Trees,extra_trees_01,1,"{""max_depth"":8,""max_features"":""sqrt"",""n_estimators"":300}",cbb0ab02c8f148fca1bababd79ebfe29c823e1aa8da608a94c36b9c86b27d7bb,0,42,3,1:1,654,164,0.5,0.8084473527662106,0.7695807453640271,0.5391614907280542,0.7604166666666666,0.6636363636363637,0.8902439024390244,0.17998734319688664,0.13891145802335814,,971bb2c8d0b3b7495acb94f62ea8741d4ff4e6e52c17cfe1f97b50e8801a1513,1161336969,599905126,3703496083,230894654,False
Extra Trees,extra_trees_01,1,"{""max_depth"":8,""max_features"":""sqrt"",""n_estimators"":300}",cbb0ab02c8f148fca1bababd79ebfe29c823e1aa8da608a94c36b9c86b27d7bb,0,42,4,1:1,656,162,0.5,0.8256363359244019,0.7725889493385785,0.5451778986771569,0.78125,0.6756756756756757,0.9259259259259259,0.17690772058668378,0.13694870902691036,,78610b63b09a3b3be6828cac4d903ead2c4bc5386d421ebf8e60227a9040ab96,1001834057,624141303,515383750,972393367,False
Extra Trees,extra_trees_01,1,"{""max_depth"":8,""max_features"":""sqrt"",""n_estimators"":300}",cbb0ab02c8f148fca1bababd79ebfe29c823e1aa8da608a94c36b9c86b27d7bb,1,7,0,1:1,654,164,0.5,0.8062165377751338,0.7420318967166128,0.4840637934332257,0.7659574468085106,0.6792452830188679,0.8780487804878049,0.17949411924846895,0.1380852499860339,,74e66c11e57d405efbe19a02f13985423c60121aaf1960175664824578d0255d,2521657055,4094230609,264134123,842399429,False
Extra Trees,extra_trees_01,1,"{""max_depth"":8,""max_features"":""sqrt"",""n_estimators"":300}",cbb0ab02c8f148fca1bababd79ebfe29c823e1aa8da608a94c36b9c86b27d7bb,1,7,1,1:1,654,164,0.5,0.815437239738251,0.7679940664926804,0.5359881329853609,0.7857142857142857,0.6754385964912281,0.9390243902439024,0.17618354586054708,0.13723983301315457,,850c47286a5ff6cd122bd73c64fe0c130b4f93517aa2f9a4ab0225caa37355f8,3885368634,2431578943,1619142612,2845288631,False
Extra Trees,extra_trees_01,1,"{""max_depth"":8,""max_features"":""sqrt"",""n_estimators"":300}",cbb0ab02c8f148fca1bababd79ebfe29c823e1aa8da608a94c36b9c86b27d7bb,1,7,2,1:1,654,164,0.5,0.8328375966686496,0.8033648092873854,0.6067296185747708,0.7692307692307693,0.6637168141592921,0.9146341463414634,0.17007217453926968,0.14164370903745294,,a58cdcfd42f13eceb650b4e384e38c15ac3d252fa7a9cf51166f33733bec7373,1974496636,1223099430,3474831427,1753096405,False
Extra Trees,extra_trees_01,1,"{""max_depth"":8,""max_features"":""sqrt"",""n_estimators"":300}",cbb0ab02c8f148fca1bababd79ebfe29c823e1aa8da608a94c36b9c86b27d7bb,1,7,3,1:1,654,164,0.5,0.8088935157644259,0.7415182874407586,0.4830365748815173,0.774869109947644,0.6788990825688074,0.9024390243902439,0.1766466383537985,0.1417625829926692,,0787429d108adbb8f716a931370780c2b496f9b4a512b716c8c31ecf6b7c002f,2308674788,3336517605,3055848280,3336201630,False
Extra Trees,extra_trees_01,1,"{""max_depth"":8,""max_features"":""sqrt"",""n_estimators"":300}",cbb0ab02c8f148fca1bababd79ebfe29c823e1aa8da608a94c36b9c86b27d7bb,1,7,4,1:1,656,162,0.5,0.8210638622161256,0.7692730243132344,0.5385460486264688,0.7659574468085106,0.6728971962616822,0.8888888888888888,0.18212075384564907,0.13881066697649658,,fd5a87140a37ffe54b3e77a354b4bd55b27678e3392d3612bcc974fcd938aac7,26843640,2371250898,2203746204,3425021368,False
Extra Trees,extra_trees_01,1,"{""max_depth"":8,""max_features"":""sqrt"",""n_estimators"":300}",cbb0ab02c8f148fca1bababd79ebfe29c823e1aa8da608a94c36b9c86b27d7bb,2,13,0,1:1,654,164,0.5,0.805026769779893,0.786005903282799,0.5720118065655979,0.7379679144385026,0.6571428571428571,0.8414634146341463,0.17410423236964892,0.1376986660179682,,b1e29c5fe8af2195e9abc0f61c3f3c4d213fca3f89d1193c4a6653fb53126347,4197323642,3493101560,3288021756,261167866,False
Extra Trees,extra_trees_01,1,"{""max_depth"":8,""max_features"":""sqrt"",""n_estimators"":300}",cbb0ab02c8f148fca1bababd79ebfe29c823e1aa8da608a94c36b9c86b27d7bb,2,13,1,1:1,654,164,0.5,0.7925342058298631,0.7129858591153797,0.4259717182307594,0.73224043715847,0.6633663366336634,0.8170731707317073,0.18584955538146197,0.1398474169545807,,e3474974719a7c03379f3842f5f95d0ed2107cdd8a6ad009ba26fbebf9498feb,3966191544,1903504230,667876274,3411050692,False
Extra Trees,extra_trees_01,1,"{""max_depth"":8,""max_features"":""sqrt"",""n_estimators"":300}",cbb0ab02c8f148fca1bababd79ebfe29c823e1aa8da608a94c36b9c86b27d7bb,2,13,2,1:1,654,164,0.5,0.8512790005948839,0.7959508146598708,0.5919016293197417,0.7938144329896907,0.6875,0.9390243902439024,0.17105867975956873,0.1388303330168128,,9a349209c7d3b9bd40965068b2a613107212665860e7bbb02addbf0f67e5d1fd,1319135375,2081672424,66402786,1633975599,False
Extra Trees,extra_trees_01,1,"{""max_depth"":8,""max_features"":""sqrt"",""n_estimators"":300}",cbb0ab02c8f148fca1bababd79ebfe29c823e1aa8da608a94c36b9c86b27d7bb,2,13,3,1:1,654,164,0.5,0.8209399167162403,0.7588633366869972,0.5177266733739945,0.7724867724867724,0.6822429906542056,0.8902439024390244,0.18120707849599552,0.1394439170253463,,d3ae34fbcfb73c5a1be0c96ad00e7eec3433eb478aea0c91dd2163d7870a83ad,2293279620,3028097891,2933952375,4053831653,False
Extra Trees,extra_trees_01,1,"{""max_depth"":8,""max_features"":""sqrt"",""n_estimators"":300}",cbb0ab02c8f148fca1bababd79ebfe29c823e1aa8da608a94c36b9c86b27d7bb,2,13,4,1:1,656,162,0.5,0.8533760097546106,0.8294956988708289,0.6589913977416577,0.8167539267015707,0.7090909090909091,0.9629629629629629,0.17119735152320814,0.13727612502407283,,253211c36a4e03f7beb1ba4c6fb38a30d71faa649d183e5779b5f27efb6ce6bf,3410040530,245057234,532155413,762879727,False
Extra Trees,extra_trees_02,2,"{""max_depth"":8,""max_features"":0.5,""n_estimators"":300}",a3d6533d7687da604e0db012d3b4dfa2ef88bfb5ce688d80a6feb0fe6b9404a9,0,42,0,1:1,654,164,0.5,0.8667459845330161,0.8378190610976747,0.6756381221953494,0.7939698492462312,0.6752136752136753,0.9634146341463414,0.15524618526823672,0.22452212497591972,,b9f1edb670a53afef5f4c085e90bf5e13a41156251f6667b1a65871f2c4c47e0,1973658644,3715151037,233149161,2399526814,False
Extra Trees,extra_trees_02,2,"{""max_depth"":8,""max_features"":0.5,""n_estimators"":300}",a3d6533d7687da604e0db012d3b4dfa2ef88bfb5ce688d80a6feb0fe6b9404a9,0,42,1,1:1,654,164,0.5,0.8426531826293873,0.815117598252064,0.630235196504128,0.7872340425531915,0.6981132075471698,0.9024390243902439,0.15555605494002878,0.22627116699004546,,c59d36017adea2f05186de3822c3dd8c95d35f359f7ff35c586a14db623a3103,2786658438,2191900349,3517737438,2371526345,False
Extra Trees,extra_trees_02,2,"{""max_depth"":8,""max_features"":0.5,""n_estimators"":300}",a3d6533d7687da604e0db012d3b4dfa2ef88bfb5ce688d80a6feb0fe6b9404a9,0,42,2,1:1,654,164,0.5,0.8548483045806068,0.8306280119767043,0.6612560239534087,0.7894736842105263,0.6944444444444444,0.9146341463414634,0.15357521041833547,0.22294754098402336,,091c82241439a2f22ad7066be22112027623cd7401cf37ff3920d078a7a913e2,1888399133,2010463502,629780227,48921201,False
Extra Trees,extra_trees_02,2,"{""max_depth"":8,""max_features"":0.5,""n_estimators"":300}",a3d6533d7687da604e0db012d3b4dfa2ef88bfb5ce688d80a6feb0fe6b9404a9,0,42,3,1:1,654,164,0.5,0.838340273646639,0.8123221105193243,0.6246442210386487,0.7708333333333334,0.6727272727272727,0.9024390243902439,0.16395701035055169,0.22929945803480223,,971bb2c8d0b3b7495acb94f62ea8741d4ff4e6e52c17cfe1f97b50e8801a1513,1161336969,599905126,3703496083,230894654,False
Extra Trees,extra_trees_02,2,"{""max_depth"":8,""max_features"":0.5,""n_estimators"":300}",a3d6533d7687da604e0db012d3b4dfa2ef88bfb5ce688d80a6feb0fe6b9404a9,0,42,4,1:1,656,162,0.5,0.834781283340954,0.7699640439196553,0.5399280878393107,0.7700534759358288,0.6792452830188679,0.8888888888888888,0.16234775487165212,0.22416904201963916,,78610b63b09a3b3be6828cac4d903ead2c4bc5386d421ebf8e60227a9040ab96,1001834057,624141303,515383750,972393367,False
Extra Trees,extra_trees_02,2,"{""max_depth"":8,""max_features"":0.5,""n_estimators"":300}",a3d6533d7687da604e0db012d3b4dfa2ef88bfb5ce688d80a6feb0fe6b9404a9,1,7,0,1:1,654,164,0.5,0.8331350386674599,0.7749652874266659,0.5499305748533319,0.8020833333333334,0.7,0.9390243902439024,0.16104862305858395,0.2296525000128895,,74e66c11e57d405efbe19a02f13985423c60121aaf1960175664824578d0255d,2521657055,4094230609,264134123,842399429,False
Extra Trees,extra_trees_02,2,"{""max_depth"":8,""max_features"":0.5,""n_estimators"":300}",a3d6533d7687da604e0db012d3b4dfa2ef88bfb5ce688d80a6feb0fe6b9404a9,1,7,1,1:1,654,164,0.5,0.8371505056513979,0.7841810595523968,0.5683621191047936,0.8148148148148148,0.719626168224299,0.9390243902439024,0.1588565299243202,0.22085058299126104,,850c47286a5ff6cd122bd73c64fe0c130b4f93517aa2f9a4ab0225caa37355f8,3885368634,2431578943,1619142612,2845288631,False
Extra Trees,extra_trees_02,2,"{""max_depth"":8,""max_features"":0.5,""n_estimators"":300}",a3d6533d7687da604e0db012d3b4dfa2ef88bfb5ce688d80a6feb0fe6b9404a9,1,7,2,1:1,654,164,0.5,0.8664485425342059,0.8308223971937604,0.6616447943875208,0.8,0.6902654867256637,0.9512195121951219,0.15273800398179876,0.2263283749925904,,a58cdcfd42f13eceb650b4e384e38c15ac3d252fa7a9cf51166f33733bec7373,1974496636,1223099430,3474831427,1753096405,False
